4295073114 0 0 140000000
4295073128 0 0 140000000
4295073142 0 0 140000000
4295073156 0 0 140000000
4295073170 0 0 140000000
4295073184 0 0 140000000
4295073198 0 0 140000000
4295073212 0 0 140000000
4295073226 0 0 140000000
4295073240 0 0 140000000
4295073254 0 0 140000000
4295073268 0 0 140000000
4295073282 0 0 140000000
4295073296 0 0 140000000
4295073310 0 0 140000000
4295073324 0 0 140000000
4295073338 0 0 140000000
4295073352 0 0 140000000
4295073366 0 0 140000000
4295073380 0 0 140000000
4295073394 0 0 140000000
4295073408 0 0 140000000
4295073422 0 0 140000000
4295073436 0 0 140000000
4295073450 0 0 140000000
4295073464 0 0 140000000
4295073478 0 0 140000000
4295073492 0 0 140000000
4295073506 0 0 140000000
4295073520 0 0 140000000
4295073534 0 0 140000000
4295073548 0 0 140000000
4295073562 0 0 140000000
4295073576 0 0 140000000
4295073590 0 0 140000000
4295073604 0 0 140000000
4295073618 0 0 140000000
4295073632 0 0 140000000
4295073646 0 0 140000000
4295073660 0 0 140000000
4295073674 0 0 140000000
4295073688 0 0 140000000
4295073702 0 0 140000000
4295073716 0 0 140000000
4295073730 0 0 140000000
4295073744 0 0 140000000
4295073758 0 0 140000000
4295073772 0 0 140000000
4295073786 0 0 140000000
4295073800 0 0 140000000
4295073814 0 0 140000000
4295073828 0 0 140000000
4295073842 0 0 140000000
4295073856 0 0 140000000
4295073870 0 0 140000000
4295073884 0 0 140000000
4295073898 0 0 140000000
4295073912 0 0 140000000
4295073926 0 0 140000000
4295073940 0 0 140000000
4295073954 0 0 140000000
4295073968 0 0 140000000
4295073982 0 0 140000000
4295073996 0 0 140000000
4295074010 0 0 140000000
4295074024 0 0 140000000
4295074038 0 0 140000000
4295074052 0 0 140000000
4295074077 0 0 140000000
4295074091 0 0 140000000
4295074105 0 0 140000000
4295074119 0 0 140000000
4295074133 0 0 140000000
4295074147 0 0 140000000
4295074161 0 0 140000000
4295074175 0 0 140000000
4295074189 0 0 140000000
4295074203 0 0 140000000
4295074217 0 0 140000000
4295074231 0 0 140000000
4295074245 0 0 140000000
4295074259 0 0 140000000
4295074273 29 0 144000000
4295074287 6987 0 192000000
4295074301 30477 0 228000000
4295074315 39328 0 248000000
4295074329 42225 0 252000000
4295074343 32260 0 244000000
4295074357 34772 0 252000000
4295074371 17847 0 188000000
4295074385 0 0 140000000
