4294922757 3539 0 60000000
4294922771 1764 0 72000000
4294922785 2380 0 48000000
4294922799 3583 0 40000000
4294922813 7927 0 52000000
4294922827 6682 0 52000000
4294922841 4100 0 44000000
4294922855 6091 0 56000000
4294922869 5531 0 56000000
4294922883 4766 0 56000000
4294922897 3151 0 28000000
4294922911 0 0 0
4294922925 0 0 0
4294922939 0 0 0
4294922953 0 0 0
4294922967 0 0 0
4294922981 0 0 0
4294922995 0 0 0
4294923009 0 0 0
4294923023 0 0 0
4294923037 1831 0 28000000
4294923051 186 0 0
4294923065 0 0 0
4294923079 0 0 0
4294923093 0 0 0
4294923107 0 0 0
4294923121 0 0 0
4294923135 0 0 0
4294923149 1035 0 20000000
4294923163 4620 0 48000000
4294923177 5234 0 48000000
4294923191 5684 0 56000000
4294923205 5528 0 56000000
4294923219 5119 0 56000000
4294923234 3351 0 56000000
4294923247 2915 0 52000000
4294923261 4045 0 40000000
4294923275 0 0 0
4294923289 292 0 8000000
4294923303 1652 0 20000000
4294923317 0 0 0
4294923331 0 0 0
4294923345 0 0 0
4294923359 0 0 0
4294923373 0 0 0
4294923387 0 0 0
4294923401 0 0 0
4294923415 0 0 0
4294923429 0 0 0
4294923443 0 0 0
4294923459 0 0 0
4294923473 0 0 0
4294923487 0 0 0
4294923501 0 0 0
4294923515 89 0 20000000
4294923529 2642 0 44000000
4294923543 3578 0 44000000
4294923557 5900 0 64000000
4294923571 4114 0 40000000
4294923586 5253 0 52000000
4294923600 3196 0 44000000
4294923614 1129 0 52000000
4294923628 838 0 40000000
4294923643 197 0 28000000
4294923656 772 0 40000000
4294923676 1026 0 56000000
4294923690 1609 0 60000000
4294923704 496 0 48000000
4294923718 1982 0 48000000
4294923732 0 0 0
4294923747 0 0 0
4294923761 0 0 0
4294923775 0 0 0
4294923789 0 0 0
4294923803 42 0 4000000
4294923817 1909 0 24000000
4294923831 0 0 0
4294923845 0 0 0
4294923859 0 0 0
4294923873 0 0 0
4294923887 0 0 0
4294923901 0 0 0
4294923915 0 0 0
4294923929 0 0 0
4294923944 0 0 0
4294923958 0 0 0
4294923972 935 0 24000000
4294923986 1027 0 44000000
4294924000 231 0 24000000
4294924014 1830 0 44000000
4294924028 432 0 56000000
4294924042 723 0 48000000
4294924056 1671 0 52000000
4294924070 1924 0 52000000
4294924084 2403 0 56000000
4294924100 1244 0 52000000
4294924112 2771 0 48000000
4294924127 751 0 56000000
4294924141 2831 0 56000000
4294924155 2617 0 56000000
4294924169 2591 0 56000000
4294924183 2770 0 56000000
4294924197 671 0 40000000
4294924211 0 0 0
4294924226 0 0 0
4294924240 0 0 0
4294924254 0 0 0
4294924268 0 0 0
4294924282 0 0 0
4294924296 0 0 0
4294924310 0 0 0
4294924324 0 0 0
4294924339 1864 0 28000000
4294924353 0 0 0
4294924367 0 0 0
4294924381 0 0 0
4294924395 0 0 0
4294924409 0 0 0
4294924423 0 0 0
4294924437 0 0 0
4294924451 670 0 24000000
4294924465 1320 0 48000000
4294924480 1333 0 32000000
4294924494 1681 0 32000000
4294924508 2274 0 48000000
4294924522 1293 0 36000000
4294924536 250 0 56000000
4294924550 1719 0 48000000
4294924564 977 0 52000000
4294924578 1553 0 48000000
4294924592 1874 0 60000000
4294924606 1968 0 56000000
4294924620 697 0 52000000
4294924634 1124 0 56000000
4294924648 708 0 40000000
4294924662 1432 0 40000000
4294924676 603 0 28000000
4294924690 1667 0 52000000
4294924705 0 0 0
4294924718 0 0 0
4294924732 0 0 0
4294924747 0 0 0
4294924761 0 0 0
4294924775 0 0 0
4294924789 0 0 0
4294924803 0 0 0
4294924817 0 0 0
4294924831 0 0 0
4294924845 0 0 0
4294924859 0 0 0
4294924874 1861 0 24000000
4294924889 0 0 0
4294924903 0 0 0
4294924917 0 0 0
4294924931 0 0 0
4294924945 1556 0 16000000
4294924959 4138 0 52000000
4294924973 4146 0 56000000
4294924987 3612 0 56000000
4294925001 2161 0 48000000
4294925015 1961 0 40000000
4294925029 0 0 0
4294925043 0 0 0
4294925057 0 0 0
4294925071 0 0 0
4294925085 0 0 0
4294925099 0 0 0
4294925113 0 0 0
4294925128 1088 0 20000000
4294925142 779 0 8000000
4294925156 0 0 0
4294925170 0 0 0
4294925184 0 0 0
4294925198 0 0 0
4294925212 0 0 0
4294925226 0 0 0
4294925240 0 0 0
4294925254 0 0 0
4294925268 1813 0 24000000
4294925282 3326 0 40000000
4294925296 1853 0 48000000
4294925310 2222 0 56000000
4294925324 2654 0 56000000
4294925338 2018 0 56000000
4294925352 506 0 40000000
4294925366 0 0 0
4294925381 0 0 0
4294925395 873 0 48000000
4294925409 524 0 36000000
4294925424 396 0 20000000
4294925437 0 0 0
4294925452 0 0 0
4294925465 0 0 0
4294925481 0 0 0
4294925503 0 0 0
4294925517 0 0 0
4294925531 0 0 0
4294925551 0 0 0
4294925566 0 0 0
4294925580 0 0 0
4294925594 0 0 0
4294925608 568 0 24000000
4294925622 317 0 40000000
4294925637 210 0 28000000
4294925651 578 0 52000000
4294925668 157 0 32000000
4294925682 144 0 28000000
4294925698 59 0 12000000
4294925718 384 0 44000000
4294925724 0 0 0
4294925738 365 0 44000000
4294925753 644 0 40000000
4294925768 1038 0 40000000
4294925780 1066 0 28000000
4294925794 1060 0 36000000
4294925808 740 0 40000000
4294925822 2067 0 52000000
4294925836 4377 0 44000000
4294925850 0 0 0
4294925864 0 0 0
4294925878 0 0 0
4294925892 0 0 0
4294925906 0 0 0
4294925920 0 0 0
4294925934 0 0 0
4294925948 0 0 0
4294925964 0 0 0
4294925978 0 0 0
4294925993 0 0 0
4294926007 0 0 0
4294926021 84 0 8000000
4294926035 1100 0 36000000
4294926049 588 0 8000000
4294926063 0 0 0
4294926077 0 0 0
4294926092 730 0 16000000
4294926106 2077 0 48000000
4294926121 1447 0 40000000
4294926136 2975 0 60000000
4294926150 978 0 56000000
4294926164 519 0 56000000
4294926178 1218 0 36000000
4294926192 0 0 0
4294926206 0 0 0
4294926220 0 0 0
4294926234 0 0 0
4294926248 0 0 0
4294926262 0 0 0
4294926276 0 0 0
4294926290 416 0 8000000
4294926304 1326 0 24000000
4294926318 0 0 0
4294926332 0 0 0
4294926346 0 0 0
4294926360 0 0 0
4294926374 0 0 0
4294926388 0 0 0
4294926402 0 0 0
4294926416 0 0 0
4294926430 852 0 20000000
4294926446 3433 0 56000000
4294926459 1336 0 36000000
4294926473 608 0 32000000
4294926487 1883 0 32000000
4294926501 0 0 0
4294926515 0 0 0
4294926529 0 0 0
4294926543 0 0 0
4294926557 484 0 36000000
4294926571 1270 0 28000000
4294926585 0 0 0
4294926599 0 0 0
4294926613 0 0 0
4294926627 0 0 0
4294926641 0 0 0
4294926655 0 0 0
4294926669 0 0 0
4294926683 0 0 0
4294926697 0 0 0
4294926711 0 0 0
4294926725 0 0 0
4294926740 764 0 16000000
4294926754 820 0 28000000
4294926768 672 0 20000000
4294926783 2280 0 48000000
4294926798 1910 0 40000000
4294926813 240 0 0
4294926827 1047 0 20000000
4294926841 713 0 16000000
4294926856 0 0 0
4294926870 0 0 0
4294926884 0 0 0
4294926898 0 0 0
4294926912 0 0 0
4294926926 0 0 0
4294926940 0 0 0
4294926954 0 0 0
4294926968 0 0 0
4294926982 0 0 0
4294926996 0 0 0
4294927010 0 0 0
4294927024 0 0 0
4294927038 0 0 0
4294927053 1005 0 12000000
4294927067 4519 0 40000000
4294927081 0 0 0
4294927095 1728 0 20000000
4294927109 0 0 0
4294927123 0 0 0
4294927137 0 0 0
4294927151 0 0 0
4294927166 0 0 0
4294927180 0 0 0
4294927194 0 0 0
4294927208 0 0 0
4294927222 0 0 0
4294927236 0 0 0
4294927250 0 0 0
4294927265 0 0 0
4294927279 0 0 0
4294927294 0 0 0
4294927308 0 0 0
4294927322 875 0 20000000
4294927340 521 0 36000000
4294927350 152 0 16000000
4294927364 538 0 20000000
4294927378 1324 0 20000000
4294927393 1622 0 32000000
4294927408 1472 0 24000000
4294927422 0 0 0
4294927436 0 0 0
4294927450 0 0 0
4294927464 0 0 0
4294927478 0 0 0
4294927493 0 0 0
4294927508 0 0 0
4294927522 0 0 0
4294927536 0 0 0
4294927550 0 0 0
4294927565 0 0 0
4294927579 0 0 0
4294927593 0 0 0
4294927608 0 0 0
4294927622 0 0 0
4294927637 0 0 0
4294927652 1712 0 16000000
4294927666 1153 0 24000000
4294927681 1071 0 40000000
4294927696 595 0 28000000
4294927711 745 0 36000000
4294927725 259 0 4000000
4294927740 0 0 0
4294927755 0 0 0
4294927769 0 0 0
4294927783 0 0 0
4294927797 0 0 0
4294927811 0 0 0
4294927825 0 0 0
4294927839 0 0 0
4294927853 0 0 0
4294927867 0 0 0
4294927882 0 0 0
4294927897 1638 0 4000000
4294927912 0 0 0
4294927926 0 0 0
4294927942 0 0 0
4294927955 0 0 0
4294927969 682 0 4000000
4294927983 1264 0 36000000
4294927997 1112 0 32000000
4294928012 0 0 0
4294928026 0 0 0
4294928040 0 0 0
4294928055 0 0 0
4294928070 0 0 0
4294928084 0 0 0
4294928098 0 0 0
4294928113 0 0 0
4294928126 0 0 0
4294928140 0 0 0
4294928154 0 0 0
4294928168 0 0 0
4294928182 0 0 0
4294928196 0 0 0
4294928210 0 0 0
4294928224 0 0 0
4294928238 0 0 0
4294928252 556 0 20000000
4294928266 2032 0 36000000
4294928281 0 0 0
4294928295 0 0 0
4294928309 0 0 0
4294928323 0 0 0
4294928337 0 0 0
4294928351 0 0 0
4294928365 0 0 0
4294928379 0 0 0
4294928393 0 0 0
4294928407 0 0 0
4294928421 0 0 0
4294928435 0 0 0
4294928449 0 0 0
4294928463 0 0 0
4294928477 0 0 0
4294928491 0 0 0
4294928505 0 0 0
4294928519 958 0 16000000
4294928533 1139 0 12000000
4294928547 0 0 0
4294928561 0 0 0
4294928575 0 0 0
4294928589 0 0 0
4294928603 0 0 0
4294928618 0 0 0
4294928632 0 0 0
4294928646 0 0 0
4294928661 0 0 0
4294928675 0 0 0
4294928690 0 0 0
4294928704 0 0 0
4294928718 0 0 0
4294928732 0 0 0
4294928746 0 0 0
4294928760 0 0 0
4294928774 9 0 4000000
4294928788 1705 0 24000000
4294928802 0 0 0
4294928816 0 0 0
4294928830 0 0 0
4294928844 0 0 0
4294928858 0 0 0
4294928872 0 0 0
4294928890 0 0 0
4294928904 0 0 0
4294928918 0 0 0
4294928932 0 0 0
4294928947 0 0 0
4294928961 0 0 0
4294928975 0 0 0
4294928989 0 0 0
4294929003 0 0 0
4294929017 0 0 0
4294929031 0 0 0
4294929045 726 0 20000000
4294929059 712 0 16000000
4294929076 0 0 0
4294929090 0 0 0
4294929105 0 0 0
4294929118 0 0 0
4294929133 0 0 0
4294929147 0 0 0
4294929162 0 0 0
4294929176 0 0 0
4294929190 0 0 0
4294929205 0 0 0
4294929219 0 0 0
4294929233 0 0 0
4294929247 0 0 0
4294929262 0 0 0
4294929276 0 0 0
4294929290 0 0 0
4294929305 162 0 12000000
4294929319 989 0 24000000
4294929333 0 0 0
4294929347 0 0 0
4294929361 0 0 0
4294929375 0 0 0
4294929390 0 0 0
4294929404 0 0 0
4294929418 0 0 0
4294929432 0 0 0
4294929446 0 0 0
4294929460 0 0 0
4294929474 0 0 0
4294929488 0 0 0
4294929502 0 0 0
4294929516 0 0 0
4294929530 0 0 0
4294929544 0 0 0
4294929558 0 0 0
4294929572 0 0 32000000
4294929587 0 0 48000000
4294929600 0 0 56000000
read 483 profiled data
