4294952574 982 0 44000000
4294952588 1614 0 44000000
4294952606 2279 0 40000000
4294952621 1776 0 52000000
4294952636 4418 0 52000000
4294952650 6588 0 60000000
4294952665 4773 0 52000000
4294952679 5321 0 56000000
4294952694 3829 0 60000000
4294952708 10244 0 56000000
4294952723 8257 0 60000000
4294952738 7193 0 44000000
4294952752 0 0 0
4294952766 0 0 0
4294952781 0 0 0
4294952795 0 0 0
4294952810 0 0 0
4294952824 0 0 0
4294952838 0 0 0
4294952853 0 0 0
4294952867 0 0 0
4294952881 0 0 0
4294952895 0 0 0
4294952909 0 0 0
4294952923 1805 0 4000000
4294952937 5965 0 36000000
4294952951 1647 0 8000000
4294952965 0 0 0
4294952979 0 0 0
4294952993 3080 0 36000000
4294953007 2674 0 48000000
4294953021 260 0 28000000
4294953035 3210 0 52000000
4294953049 1960 0 56000000
4294953063 3763 0 56000000
4294953077 1869 0 52000000
4294953091 1757 0 28000000
4294953105 2937 0 52000000
4294953119 2701 0 52000000
4294953133 2412 0 28000000
4294953147 3936 0 44000000
4294953161 5308 0 52000000
4294953175 1664 0 20000000
4294953189 0 0 0
4294953203 4241 0 44000000
4294953217 4829 0 48000000
4294953231 3 0 0
4294953245 0 0 0
4294953259 0 0 0
4294953273 0 0 0
4294953287 0 0 0
4294953301 0 0 0
4294953315 0 0 0
4294953329 0 0 0
4294953343 0 0 0
4294953357 0 0 0
4294953371 0 0 0
4294953385 0 0 0
4294953399 0 0 0
4294953413 0 0 0
4294953427 4794 0 36000000
4294953441 4545 0 48000000
4294953455 5925 0 52000000
4294953469 5805 0 56000000
4294953483 4301 0 48000000
4294953497 2746 0 48000000
4294953511 1483 0 40000000
4294953526 2024 0 24000000
4294953539 1619 0 44000000
4294953553 3985 0 44000000
4294953567 962 0 44000000
4294953582 1425 0 16000000
4294953596 0 0 0
4294953610 0 0 0
4294953624 0 0 0
4294953638 0 0 0
4294953652 0 0 0
4294953666 0 0 0
4294953680 0 0 0
4294953694 0 0 0
4294953708 0 0 0
4294953722 0 0 0
4294953736 0 0 0
4294953750 0 0 0
4294953764 0 0 0
4294953778 0 0 0
