4295822775 25927 0 68000000
4295822790 20421 0 44000000
4295822804 0 0 0
4295822818 0 0 0
4295822832 0 0 0
4295822846 0 0 0
4295822860 0 0 0
4295822874 0 0 0
4295822888 0 0 0
4295822902 0 0 0
4295822916 0 0 0
4295822930 0 0 0
4295822944 0 0 0
4295822958 0 0 0
4295822972 0 0 0
4295822986 0 0 0
4295823000 0 0 0
4295823014 0 0 0
4295823028 0 0 0
4295823042 8310 0 68000000
4295823056 2738 0 80000000
4295823070 2541 0 68000000
4295823084 2929 0 72000000
4295823098 4098 0 116000000
4295823112 4482 0 112000000
4295823126 1777 0 88000000
4295823141 228 0 68000000
4295823155 228 0 56000000
4295823169 370 0 56000000
4295823183 181 0 40000000
4295823197 446 0 48000000
4295823211 508 0 48000000
4295823225 290 0 48000000
4295823239 1368 0 84000000
4295823253 2114 0 104000000
4295823267 1716 0 68000000
4295823281 1066 0 56000000
4295823295 1707 0 56000000
4295823309 0 0 32000000
4295823323 118 0 44000000
4295823337 231 0 36000000
4295823351 792 0 44000000
4295823365 479 0 8000000
4295823379 180 0 24000000
4295823393 700 0 48000000
4295823407 961 0 56000000
4295823421 1003 0 56000000
4295823435 1606 0 44000000
4295823449 0 0 0
4295823463 0 0 0
4295823477 0 0 0
4295823493 269 0 4000000
4295823505 1189 0 44000000
4295823519 323 0 80000000
4295823534 387 0 88000000
4295823549 1658 0 72000000
4295823563 908 0 68000000
4295823577 2032 0 64000000
4295823591 1598 0 44000000
4295823605 2533 0 76000000
4295823620 1554 0 60000000
4295823634 2020 0 64000000
4295823648 2925 0 108000000
4295823662 1379 0 108000000
4295823676 2981 0 96000000
4295823690 1193 0 88000000
4295823704 1699 0 76000000
4295823718 1026 0 48000000
4295823733 1512 0 56000000
4295823747 1732 0 52000000
4295823762 325 0 40000000
4295823776 0 0 0
4295823790 0 0 0
4295823804 0 0 0
4295823818 0 0 0
4295823832 0 0 0
4295823846 0 0 0
4295823860 0 0 0
4295823874 0 0 0
4295823888 0 0 0
4295823902 0 0 0
4295823917 442 0 32000000
4295823931 1221 0 36000000
4295823945 414 0 52000000
4295823959 954 0 60000000
4295823973 601 0 60000000
4295823987 1550 0 68000000
4295824001 1679 0 48000000
4295824015 939 0 48000000
4295824029 773 0 68000000
4295824043 494 0 72000000
4295824057 1971 0 84000000
4295824071 1706 0 52000000
4295824085 993 0 48000000
4295824099 1829 0 108000000
4295824113 878 0 104000000
4295824127 2837 0 96000000
